,taxon_oid,file_name,file_id_list
17,3300025420,Table_8_-_3300025420.taxonomic_composition.txt,5acea15364d0b337477025f8
8,3300025422,Table_8_-_3300025422.taxonomic_composition.txt,5acea29964d0b3374770261e
10,3300025427,Table_8_-_3300025427.taxonomic_composition.txt,5acea5fc64d0b33747702693
22,3300025428,Table_8_-_3300025428.taxonomic_composition.txt,5acea74a64d0b337477026a6
35,3300025430,Table_8_-_3300025430.taxonomic_composition.txt,5acea87a64d0b3374770286c
27,3300025431,Table_8_-_3300025431.taxonomic_composition.txt,5acea9ed64d0b33747702a8e
3,3300025432,Table_8_-_3300025432.taxonomic_composition.txt,5aceaad164d0b33747702bf1
38,3300025433,Table_8_-_3300025433.taxonomic_composition.txt,5aceaac164d0b33747702bca
18,3300025434,Table_8_-_3300025434.taxonomic_composition.txt,5acead1564d0b33747702daa
12,3300025435,Table_8_-_3300025435.taxonomic_composition.txt,5acead1a64d0b33747702dba
21,3300025436,Table_8_-_3300025436.taxonomic_composition.txt,5acead0a64d0b33747702d94
32,3300025436,Table_8_-_3300066414.taxonomic_composition.txt,6542c461f073fe7ce392da16
30,3300025439,Table_8_-_3300025439.taxonomic_composition.txt,5aceaf7064d0b33747702de0
3,3300025441,Table_8_-_3300025441.taxonomic_composition.txt,5aceb1d864d0b33747702e19
41,3300025442,Table_8_-_3300025442.taxonomic_composition.txt,5aceb21364d0b33747702e2e
21,3300025443,Table_8_-_3300025443.taxonomic_composition.txt,5aceb42064d0b33747702ea7
13,3300025444,Table_8_-_3300025444.taxonomic_composition.txt,5aceb44364d0b33747702eba
3,3300025445,Table_8_-_3300025445.taxonomic_composition.txt,5aceb52f64d0b33747702ecd
20,3300025446,Table_8_-_3300025446.taxonomic_composition.txt,5aceb68e64d0b33747702ee9
13,3300025447,Table_8_-_3300066362.taxonomic_composition.txt,653044c4f073fe7ce38d8151
80,3300025447,Table_8_-_3300025447.taxonomic_composition.txt,5aceb7c164d0b33747702efc
48,3300025448,Table_8_-_3300025448.taxonomic_composition.txt,5aceb7cc64d0b33747702f0f
47,3300025452,Table_8_-_3300025452.taxonomic_composition.txt,5acebb7f64d0b33747702f8d
25,3300025453,Table_8_-_3300025453.taxonomic_composition.txt,5acebc8a64d0b33747702fa0
46,3300025454,Table_8_-_3300025454.taxonomic_composition.txt,5acebdbc64d0b33747702fb3
76,3300025455,Table_8_-_3300025455.taxonomic_composition.txt,5acebeed64d0b33747702fc6
88,3300025455,Table_8_-_3300066356.taxonomic_composition.txt,6530286cf073fe7ce38d3597
10,3300025456,Table_8_-_3300025456.taxonomic_composition.txt,5acec04164d0b33747702fd9
17,3300025457,Table_8_-_3300025457.taxonomic_composition.txt,5acec13f64d0b33747702fec
16,3300025458,Table_8_-_3300025458.taxonomic_composition.txt,5acec2ff64d0b33747703024
20,3300025459,Table_8_-_3300025459.taxonomic_composition.txt,5acec3b464d0b33747703037
17,3300025460,Table_8_-_3300025460.taxonomic_composition.txt,5acec4d764d0b3374770304a
30,3300025461,Table_8_-_3300025461.taxonomic_composition.txt,5acec5fc64d0b3374770305d
4,3300025463,Table_8_-_3300025463.taxonomic_composition.txt,5acec87764d0b33747703083
34,3300025464,Table_8_-_3300025464.taxonomic_composition.txt,5acec9a264d0b33747703096
18,3300025465,Table_8_-_3300025465.taxonomic_composition.txt,5acec9c064d0b337477030a9
44,3300025468,Table_8_-_3300025468.taxonomic_composition.txt,5acecd4064d0b337477030e2
9,3300025469,Table_8_-_3300025469.taxonomic_composition.txt,5acecf7e64d0b337477030f5
32,3300025471,Table_8_-_3300025471.taxonomic_composition.txt,5aced0f164d0b33747703128
46,3300025472,Table_8_-_3300025472.taxonomic_composition.txt,5aced30e64d0b3374770313e
4,3300025473,Table_8_-_3300025473.taxonomic_composition.txt,5aced46f64d0b33747703168
53,3300025474,Table_8_-_3300025474.taxonomic_composition.txt,5aced42864d0b33747703151
10,3300025475,Table_8_-_3300025475.taxonomic_composition.txt,5aced68264d0b3374770318d
78,3300025476,Table_8_-_3300066361.taxonomic_composition.txt,6530419df073fe7ce38d7898
84,3300025476,Table_8_-_3300025476.taxonomic_composition.txt,5aced7da64d0b337477031b3
4,3300025477,Table_8_-_3300025477.taxonomic_composition.txt,5aced7cd64d0b337477031a0
44,3300025478,Table_8_-_3300025478.taxonomic_composition.txt,5aceda1f64d0b3374770328e
22,3300025480,Table_8_-_3300025480.taxonomic_composition.txt,5acedb4964d0b337477032a1
9,3300025481,Table_8_-_3300025481.taxonomic_composition.txt,5aceddb664d0b3374770330a
12,3300025482,Table_8_-_3300025482.taxonomic_composition.txt,5acedee364d0b3374770331d
41,3300025483,Table_8_-_3300025483.taxonomic_composition.txt,5acedef164d0b33747703330
3,3300025484,Table_8_-_3300025484.taxonomic_composition.txt,5acee15564d0b33747703383
10,3300025488,Table_8_-_3300025488.taxonomic_composition.txt,5acee3ac64d0b33747703488
12,3300025494,Table_8_-_3300025494.taxonomic_composition.txt,5acee84964d0b33747703533
2,3300025495,Table_8_-_3300025495.taxonomic_composition.txt,5acee86b64d0b33747703546
4,3300025496,Table_8_-_3300025496.taxonomic_composition.txt,5acee98764d0b33747703559
50,3300025498,Table_8_-_3300025498.taxonomic_composition.txt,5aceebf464d0b337477035a1
27,3300025499,Table_8_-_3300025499.taxonomic_composition.txt,5aceed0664d0b337477035b4
43,3300025500,Table_8_-_3300025500.taxonomic_composition.txt,5aceee3764d0b337477035ca
56,3300025501,Table_8_-_3300025501.taxonomic_composition.txt,5aceef8664d0b337477035dd
4,3300025504,Table_8_-_3300025504.taxonomic_composition.txt,5acef2f464d0b3374770362d
25,3300025505,Table_8_-_3300025505.taxonomic_composition.txt,5acef42364d0b33747703640
38,3300025506,Table_8_-_3300025506.taxonomic_composition.txt,5acef54464d0b33747703669
43,3300025507,Table_8_-_3300025507.taxonomic_composition.txt,5acef69c64d0b3374770367c
22,3300025509,Table_8_-_3300025509.taxonomic_composition.txt,5acef8d464d0b337477036b9
12,3300025511,Table_8_-_3300025511.taxonomic_composition.txt,5acef9ab64d0b337477036cc
40,3300025514,Table_8_-_3300025514.taxonomic_composition.txt,5acefc2364d0b337477036f3
21,3300025515,Table_8_-_3300025515.taxonomic_composition.txt,5acefd1764d0b33747703732
23,3300025516,Table_8_-_3300025516.taxonomic_composition.txt,5acefeb864d0b33747703745
10,3300025517,Table_8_-_3300025517.taxonomic_composition.txt,5acefef664d0b33747703758
9,3300025518,Table_8_-_3300025518.taxonomic_composition.txt,5aceffba64d0b3374770376b
19,3300025519,Table_8_-_3300025519.taxonomic_composition.txt,5acf01a464d0b3374770378d
46,3300025520,Table_8_-_3300025520.taxonomic_composition.txt,5acf01ae64d0b337477037a0
4,3300025522,Table_8_-_3300025522.taxonomic_composition.txt,5acf053664d0b337477037c6
37,3300025523,Table_8_-_3300025523.taxonomic_composition.txt,5acf057f64d0b337477037d9
17,3300025524,Table_8_-_3300025524.taxonomic_composition.txt,5acf05dd64d0b337477037ef
21,3300025525,Table_8_-_3300025525.taxonomic_composition.txt,5acf08b064d0b33747703810
7,3300025526,Table_8_-_3300025526.taxonomic_composition.txt,5acf091e64d0b33747703823
30,3300025527,Table_8_-_3300025527.taxonomic_composition.txt,5acf098f64d0b33747703838
49,3300025528,Table_8_-_3300025528.taxonomic_composition.txt,5acf0c7864d0b33747703873
48,3300025529,Table_8_-_3300025529.taxonomic_composition.txt,5acf0bce64d0b3374770384d
16,3300025530,Table_8_-_3300025530.taxonomic_composition.txt,5acf0c6f64d0b33747703860
6,3300025531,Table_8_-_3300025531.taxonomic_composition.txt,5acf0fcd64d0b33747703888
7,3300025532,Table_8_-_3300025532.taxonomic_composition.txt,5acf10e464d0b3374770389b
89,3300025532,Table_8_-_3300066354.taxonomic_composition.txt,653021e7f073fe7ce38d2418
36,3300025533,Table_8_-_3300025533.taxonomic_composition.txt,5acf10ee64d0b337477038ae
49,3300025534,Table_8_-_3300025534.taxonomic_composition.txt,5acf139964d0b337477038c1
13,3300025536,Table_8_-_3300025536.taxonomic_composition.txt,5acf14c364d0b337477038e9
7,3300025540,Table_8_-_3300025540.taxonomic_composition.txt,5acf1aca64d0b33747703952
37,3300025541,Table_8_-_3300025541.taxonomic_composition.txt,5acf1aac64d0b3374770393f
4,3300025542,Table_8_-_3300025542.taxonomic_composition.txt,5acf1b1e64d0b33747703965
22,3300025544,Table_8_-_3300025544.taxonomic_composition.txt,5acf1e8964d0b3374770398b
25,3300025545,Table_8_-_3300025545.taxonomic_composition.txt,5acf1e9864d0b3374770399e
26,3300025547,Table_8_-_3300025547.taxonomic_composition.txt,5acf222064d0b337477039ce
5,3300025548,Table_8_-_3300025548.taxonomic_composition.txt,5acf220d64d0b337477039b1
41,3300025553,Table_8_-_3300025553.taxonomic_composition.txt,5acf27f864d0b33747703a38
11,3300025571,Table_8_-_3300025571.taxonomic_composition.txt,5acf3d2d64d0b33747703b9d
16,3300025572,Table_8_-_3300025572.taxonomic_composition.txt,5acf3e5b64d0b33747703bb0
25,3300025574,Table_8_-_3300025574.taxonomic_composition.txt,5acf408b64d0b33747703bd8
64,3300025575,Table_8_-_3300025575.taxonomic_composition.txt,5acf41e864d0b33747703bec
7,3300025576,Table_8_-_3300025576.taxonomic_composition.txt,5acf442864d0b33747703c12
38,3300025577,Table_8_-_3300025577.taxonomic_composition.txt,5acf441e64d0b33747703bff
20,3300025578,Table_8_-_3300025578.taxonomic_composition.txt,5acf453164d0b33747703c25
89,3300025578,Table_8_-_3300066353.taxonomic_composition.txt,65301e79f073fe7ce38d1a04
5,3300025579,Table_8_-_3300025579.taxonomic_composition.txt,5acf47a564d0b33747703c4d
26,3300025581,Table_8_-_3300025581.taxonomic_composition.txt,5acf48bd64d0b33747703c60
15,3300025582,Table_8_-_3300025582.taxonomic_composition.txt,5acf4b2264d0b33747703c7b
49,3300025584,Table_8_-_3300025584.taxonomic_composition.txt,5acf4c5564d0b33747703ca5
18,3300025585,Table_8_-_3300025585.taxonomic_composition.txt,5acf4e9364d0b33747703cb9
38,3300025586,Table_8_-_3300025586.taxonomic_composition.txt,5acf4eae64d0b33747703ccc
24,3300025587,Table_8_-_3300025587.taxonomic_composition.txt,5acf500964d0b33747703cdf
16,3300025588,Table_8_-_3300025588.taxonomic_composition.txt,5acf525964d0b33747703cf3
32,3300025589,Table_8_-_3300025589.taxonomic_composition.txt,5acf528b64d0b33747703d06
9,3300025590,Table_8_-_3300025590.taxonomic_composition.txt,5acf536d64d0b33747703d1b
8,3300025591,Table_8_-_3300025591.taxonomic_composition.txt,5acf55b264d0b33747703d31
90,3300025591,Table_8_-_3300066355.taxonomic_composition.txt,6530252cf073fe7ce38d2d08
49,3300025592,Table_8_-_3300025592.taxonomic_composition.txt,5acf56fe64d0b33747703d44
17,3300025594,Table_8_-_3300025594.taxonomic_composition.txt,5acf596564d0b33747703d6e
6,3300025595,Table_8_-_3300025595.taxonomic_composition.txt,5acf5a5d64d0b33747703d88
36,3300025595,Table_8_-_3300066358.taxonomic_composition.txt,65302e31f073fe7ce38d443d
46,3300025596,Table_8_-_3300025596.taxonomic_composition.txt,5acf5aa464d0b33747703d9c
13,3300025597,Table_8_-_3300025597.taxonomic_composition.txt,5acf5cfb64d0b33747703db0
15,3300025600,Table_8_-_3300025600.taxonomic_composition.txt,5acf60be64d0b33747703df2
15,3300025602,Table_8_-_3300025602.taxonomic_composition.txt,5acf61ea64d0b33747703e18
43,3300025603,Table_8_-_3300025603.taxonomic_composition.txt,5acf653f64d0b33747703e34
13,3300025604,Table_8_-_3300025604.taxonomic_composition.txt,5acf654a64d0b33747703e47
17,3300025605,Table_8_-_3300025605.taxonomic_composition.txt,5acf66b064d0b33747703e89
76,3300025606,Table_8_-_3300066352.taxonomic_composition.txt,65301b04f073fe7ce38d10c3
79,3300025606,Table_8_-_3300025606.taxonomic_composition.txt,5acf6ac864d0b337477040f4
30,3300025607,Table_8_-_3300025607.taxonomic_composition.txt,5acf6b5764d0b3374770413a
26,3300025608,Table_8_-_3300025608.taxonomic_composition.txt,5acf6bc264d0b3374770417f
14,3300025609,Table_8_-_3300025609.taxonomic_composition.txt,5acf6ff164d0b33747704288
32,3300025611,Table_8_-_3300025611.taxonomic_composition.txt,5acf70f464d0b3374770429c
20,3300025612,Table_8_-_3300025612.taxonomic_composition.txt,5acf754064d0b337477042c9
55,3300025613,Table_8_-_3300025613.taxonomic_composition.txt,5acf77f964d0b337477042f2
25,3300025614,Table_8_-_3300025614.taxonomic_composition.txt,5acf777164d0b337477042dc
37,3300025616,Table_8_-_3300066359.taxonomic_composition.txt,65303c6af073fe7ce38d6a18
45,3300025616,Table_8_-_3300025616.taxonomic_composition.txt,5acf7d5964d0b33747704318
51,3300025617,Table_8_-_3300025617.taxonomic_composition.txt,5acf7f9964d0b3374770432b
20,3300025618,Table_8_-_3300025618.taxonomic_composition.txt,5acf812264d0b33747704348
50,3300025619,Table_8_-_3300025619.taxonomic_composition.txt,5acf87c864d0b337477043f9
43,3300025620,Table_8_-_3300025620.taxonomic_composition.txt,5acf878864d0b33747704394
13,3300025621,Table_8_-_3300025621.taxonomic_composition.txt,5acf8f1464d0b3374770458f
13,3300025622,Table_8_-_3300025622.taxonomic_composition.txt,5acf8fa564d0b337477045d2
21,3300025623,Table_8_-_3300025623.taxonomic_composition.txt,5acf8f3c64d0b337477045a2
33,3300025624,Table_8_-_3300025624.taxonomic_composition.txt,5acf965264d0b33747704cd9
17,3300025625,Table_8_-_3300025625.taxonomic_composition.txt,5acf95c564d0b33747704c21
38,3300025626,Table_8_-_3300025626.taxonomic_composition.txt,5acf983264d0b33747704d39
32,3300025627,Table_8_-_3300025627.taxonomic_composition.txt,5acf9ceb64d0b33747704fae
16,3300025628,Table_8_-_3300025628.taxonomic_composition.txt,5acf9e8b64d0b33747705183
20,3300025629,Table_8_-_3300025629.taxonomic_composition.txt,5acf9fd564d0b33747705335
18,3300025631,Table_8_-_3300025631.taxonomic_composition.txt,5acfa2a664d0b33747705693
22,3300025633,Table_8_-_3300025633.taxonomic_composition.txt,5acfa4ab64d0b33747705887
21,3300025634,Table_8_-_3300025634.taxonomic_composition.txt,5acfa74d64d0b3374770589a
26,3300025635,Table_8_-_3300025635.taxonomic_composition.txt,5acfa98564d0b337477058ea
39,3300025636,Table_8_-_3300025636.taxonomic_composition.txt,5acfa9db64d0b3374770591f
6,3300025637,Table_8_-_3300025637.taxonomic_composition.txt,5acfac1464d0b33747705a49
65,3300025638,Table_8_-_3300025638.taxonomic_composition.txt,5acfae9464d0b33747705d1f
37,3300025639,Table_8_-_3300025639.taxonomic_composition.txt,5acfaf9764d0b33747705e11
40,3300025640,Table_8_-_3300025640.taxonomic_composition.txt,5acfb19464d0b33747705e6b
11,3300025641,Table_8_-_3300025641.taxonomic_composition.txt,5acfb38c64d0b33747705e9b
26,3300025642,Table_8_-_3300025642.taxonomic_composition.txt,5acfb50364d0b33747705ecb
18,3300025643,Table_8_-_3300025643.taxonomic_composition.txt,5acfb74864d0b33747705ee2
61,3300025644,Table_8_-_3300025644.taxonomic_composition.txt,5acfb7c164d0b33747705efe
6,3300025648,Table_8_-_3300025648.taxonomic_composition.txt,5acfbf6664d0b337477061e0
25,3300025649,Table_8_-_3300025649.taxonomic_composition.txt,5acfbff064d0b337477061f3
32,3300025650,Table_8_-_3300025650.taxonomic_composition.txt,5acfc0af64d0b33747706206
13,3300025651,Table_8_-_3300025651.taxonomic_composition.txt,5acfc47464d0b33747706232
44,3300025654,Table_8_-_3300025654.taxonomic_composition.txt,5acfc87264d0b337477062c8
47,3300025656,Table_8_-_3300025656.taxonomic_composition.txt,5acfcb6d64d0b337477062ef
21,3300025657,Table_8_-_3300025657.taxonomic_composition.txt,5acfcd2764d0b33747706302
18,3300025658,Table_8_-_3300025658.taxonomic_composition.txt,5acfcdfe64d0b33747706315
56,3300025659,Table_8_-_3300025659.taxonomic_composition.txt,5acfd14d64d0b3374770634c
21,3300025660,Table_8_-_3300025660.taxonomic_composition.txt,5acfd1c064d0b337477063c6
8,3300025662,Table_8_-_3300025662.taxonomic_composition.txt,5acfd86464d0b33747706638
8,3300025663,Table_8_-_3300025663.taxonomic_composition.txt,5acfd7ce64d0b33747706625
5,3300025664,Table_8_-_3300025664.taxonomic_composition.txt,5acfd9d564d0b3374770664d
58,3300025665,Table_8_-_3300025665.taxonomic_composition.txt,5acfdcd264d0b33747706660
45,3300025666,Table_8_-_3300025666.taxonomic_composition.txt,5acfdea064d0b3374770667e
7,3300025667,Table_8_-_3300025667.taxonomic_composition.txt,5acfdf9664d0b33747706691
13,3300025668,Table_8_-_3300025668.taxonomic_composition.txt,5acfe2b664d0b337477066a7
16,3300025670,Table_8_-_3300025670.taxonomic_composition.txt,5acfe5b364d0b337477066cd
46,3300025672,Table_8_-_3300025672.taxonomic_composition.txt,5acfe89a64d0b337477066fc
19,3300025673,Table_8_-_3300025673.taxonomic_composition.txt,5acfeb9664d0b337477068f0
18,3300025676,Table_8_-_3300025676.taxonomic_composition.txt,5acff08864d0b33747706a45
14,3300025677,Table_8_-_3300025677.taxonomic_composition.txt,5acff13a64d0b33747706a70
59,3300025678,Table_8_-_3300025678.taxonomic_composition.txt,5acff56c64d0b33747706aa8
18,3300025679,Table_8_-_3300025679.taxonomic_composition.txt,5acff58264d0b33747706abc
12,3300025680,Table_8_-_3300025680.taxonomic_composition.txt,5acff64364d0b33747706ad8
10,3300025681,Table_8_-_3300025681.taxonomic_composition.txt,5acffb1c64d0b33747706b04
88,3300025682,Table_8_-_3300025682.taxonomic_composition.txt,5acffb8e64d0b33747706b17
11,3300025683,Table_8_-_3300025683.taxonomic_composition.txt,5acffba664d0b33747706b2a
23,3300025684,Table_8_-_3300025684.taxonomic_composition.txt,5acfffc964d0b33747706b74
39,3300025685,Table_8_-_3300025685.taxonomic_composition.txt,5ad001f864d0b33747706bae
19,3300025686,Table_8_-_3300025686.taxonomic_composition.txt,5ad0013664d0b33747706b94
51,3300025688,Table_8_-_3300025688.taxonomic_composition.txt,5ad0075064d0b33747706c04
82,3300025689,Table_8_-_3300025689.taxonomic_composition.txt,5ad008a664d0b33747706c30
7,3300025690,Table_8_-_3300025690.taxonomic_composition.txt,5ad0080364d0b33747706c1a
18,3300025691,Table_8_-_3300025691.taxonomic_composition.txt,5ad00cc464d0b33747706c79
15,3300025692,Table_8_-_3300025692.taxonomic_composition.txt,5ad00d0464d0b33747706c8f
5,3300025693,Table_8_-_3300025693.taxonomic_composition.txt,5ad0102964d0b33747706cbf
5,3300025694,Table_8_-_3300025694.taxonomic_composition.txt,5ad0119064d0b33747706cdf
26,3300025695,Table_8_-_3300025695.taxonomic_composition.txt,5ad012ce64d0b33747706cfd
13,3300025696,Table_8_-_3300025696.taxonomic_composition.txt,5ad0175564d0b33747706d29
6,3300025699,Table_8_-_3300025699.taxonomic_composition.txt,5ad01c6f64d0b33747706d88
42,3300025700,Table_8_-_3300025700.taxonomic_composition.txt,5ad01de964d0b33747706dba
10,3300025701,Table_8_-_3300025701.taxonomic_composition.txt,5ad01d5b64d0b33747706da3
62,3300025702,Table_8_-_3300025702.taxonomic_composition.txt,5ad0220164d0b33747706df1
11,3300025703,Table_8_-_3300025703.taxonomic_composition.txt,5ad0233f64d0b33747706e0f
47,3300025704,Table_8_-_3300025704.taxonomic_composition.txt,5ad024e064d0b33747706e23
32,3300025705,Table_8_-_3300025705.taxonomic_composition.txt,5ad0281b64d0b33747706e36
48,3300025706,Table_8_-_3300025706.taxonomic_composition.txt,5ad0291464d0b33747706e49
20,3300025707,Table_8_-_3300025707.taxonomic_composition.txt,5ad02c1864d0b33747706e8f
61,3300025708,Table_8_-_3300025708.taxonomic_composition.txt,5ad02df664d0b33747706eba
44,3300025709,Table_8_-_3300025709.taxonomic_composition.txt,5ad02f0464d0b33747706ed6
20,3300025710,Table_8_-_3300025710.taxonomic_composition.txt,5ad0317b64d0b33747706f02
32,3300025712,Table_8_-_3300025712.taxonomic_composition.txt,5ad0351f64d0b33747706f97
49,3300025713,Table_8_-_3300025713.taxonomic_composition.txt,5ad0376b64d0b337477070e4
50,3300025714,Table_8_-_3300025714.taxonomic_composition.txt,5ad039a564d0b33747707103
28,3300025715,Table_8_-_3300025715.taxonomic_composition.txt,5ad03af264d0b33747707116
53,3300025716,Table_8_-_3300025716.taxonomic_composition.txt,5ad03d2b64d0b3374770712a
35,3300025718,Table_8_-_3300025718.taxonomic_composition.txt,5ad0410e64d0b33747707150
5,3300025719,Table_8_-_3300025719.taxonomic_composition.txt,5ad0437064d0b33747707163
60,3300025720,Table_8_-_3300025720.taxonomic_composition.txt,5ad0458c64d0b33747707176
23,3300025721,Table_8_-_3300025721.taxonomic_composition.txt,5ad0468364d0b3374770718a
6,3300025722,Table_8_-_3300025722.taxonomic_composition.txt,5ad0491a64d0b337477071fe
74,3300025724,Table_8_-_3300025724.taxonomic_composition.txt,5ad04cca64d0b33747707294
33,3300025725,Table_8_-_3300025725.taxonomic_composition.txt,5ad04f3a64d0b337477072aa
29,3300025727,Table_8_-_3300025727.taxonomic_composition.txt,5ad0540b64d0b337477072c0
47,3300025729,Table_8_-_3300025729.taxonomic_composition.txt,5ad0553364d0b337477072e6
83,3300025730,Table_8_-_3300025730.taxonomic_composition.txt,5ad05a0464d0b337477072f9
19,3300025731,Table_8_-_3300025731.taxonomic_composition.txt,5ad05a3864d0b3374770730c
95,3300025737,Table_8_-_3300025737.taxonomic_composition.txt,5ad0637264d0b33747707384
13,3300025738,Table_8_-_3300025738.taxonomic_composition.txt,5ad067bd64d0b337477073ac
5,3300025739,Table_8_-_3300025739.taxonomic_composition.txt,5ad0678764d0b33747707399
84,3300025740,Table_8_-_3300025740.taxonomic_composition.txt,5ad0696b64d0b337477073bf
71,3300025748,Table_8_-_3300025748.taxonomic_composition.txt,5ad072b964d0b3374770746c
21,3300025750,Table_8_-_3300025750.taxonomic_composition.txt,5ad0752364d0b33747707492
80,3300025762,Table_8_-_3300025762.taxonomic_composition.txt,5ad0835d64d0b33747707589
23,3300025764,Table_8_-_3300025764.taxonomic_composition.txt,5ad0846a64d0b3374770759c
30,3300025765,Table_8_-_3300025765.taxonomic_composition.txt,5ad0834564d0b33747707576
27,3300025766,Table_8_-_3300025766.taxonomic_composition.txt,5ad085bc64d0b337477075b0
55,3300025767,Table_8_-_3300025767.taxonomic_composition.txt,5ad08a1c64d0b337477075d8
22,3300025768,Table_8_-_3300025768.taxonomic_composition.txt,5ad0884964d0b337477075c5
57,3300025770,Table_8_-_3300025770.taxonomic_composition.txt,5ad08ebf64d0b337477075fe
28,3300025772,Table_8_-_3300025772.taxonomic_composition.txt,5ad0918664d0b33747707637
17,3300025774,Table_8_-_3300025774.taxonomic_composition.txt,5ad0919664d0b3374770764a
66,3300025775,Table_8_-_3300025775.taxonomic_composition.txt,5ad0932664d0b3374770765d
72,3300025776,Table_8_-_3300025776.taxonomic_composition.txt,5ad0940164d0b33747707684
12,3300025779,Table_8_-_3300025779.taxonomic_composition.txt,5ad0966464d0b337477076aa
30,3300025783,Table_8_-_3300025783.taxonomic_composition.txt,5ad0990e64d0b337477076f7
20,3300025784,Table_8_-_3300025784.taxonomic_composition.txt,5ad09e2f64d0b33747707731
44,3300025786,Table_8_-_3300025786.taxonomic_composition.txt,5ad09c6864d0b3374770771d
25,3300025787,Table_8_-_3300025787.taxonomic_composition.txt,5ad09ea064d0b33747707744
21,3300025788,Table_8_-_3300025788.taxonomic_composition.txt,5ad09f0064d0b33747707757
34,3300025794,Table_8_-_3300025794.taxonomic_composition.txt,5ad0a55d64d0b337477077fb
42,3300025800,Table_8_-_3300025800.taxonomic_composition.txt,5ad0acb464d0b3374770786f
48,3300025805,Table_8_-_3300025805.taxonomic_composition.txt,5ad0b2fb64d0b337477078cf
32,3300025807,Table_8_-_3300025807.taxonomic_composition.txt,5ad0b69164d0b337477078f5
2,3300025808,Table_8_-_3300025808.taxonomic_composition.txt,5ad0b6a364d0b33747707908
62,3300025809,Table_8_-_3300025809.taxonomic_composition.txt,5ad0ba5b64d0b33747707942
30,3300025811,Table_8_-_3300025811.taxonomic_composition.txt,5ad0ba4864d0b3374770791c
21,3300025812,Table_8_-_3300025812.taxonomic_composition.txt,5ad0be3364d0b33747707956
20,3300025815,Table_8_-_3300025815.taxonomic_composition.txt,5ad0c25264d0b337477079a2
19,3300025819,Table_8_-_3300025819.taxonomic_composition.txt,5ad0c61164d0b337477079c9
21,3300025820,Table_8_-_3300025820.taxonomic_composition.txt,5ad0c68a64d0b337477079ef
35,3300025821,Table_8_-_3300025821.taxonomic_composition.txt,5ad0cb3a64d0b33747707a2a
28,3300025822,Table_8_-_3300025822.taxonomic_composition.txt,5ad0cb1064d0b33747707a17
30,3300025824,Table_8_-_3300025824.taxonomic_composition.txt,5ad0cff664d0b33747707a40
8,3300025825,Table_8_-_3300025825.taxonomic_composition.txt,5ad0d0bc64d0b33747707a66
12,3300025826,Table_8_-_3300025826.taxonomic_composition.txt,5ad0d09964d0b33747707a53
46,3300025827,Table_8_-_3300025827.taxonomic_composition.txt,5ad0d4fa64d0b33747707a7a
6,3300025829,Table_8_-_3300025829.taxonomic_composition.txt,5ad0d6f864d0b33747707aa0
41,3300025830,Table_8_-_3300025830.taxonomic_composition.txt,5ad0da9764d0b33747707ab4
26,3300025831,Table_8_-_3300025831.taxonomic_composition.txt,5ad0db6564d0b33747707ac7
52,3300025832,Table_8_-_3300025832.taxonomic_composition.txt,5ad0dc5a64d0b33747707ada
26,3300025833,Table_8_-_3300025833.taxonomic_composition.txt,5ad0dfe464d0b33747707aee
19,3300025834,Table_8_-_3300025834.taxonomic_composition.txt,5ad0e16d64d0b33747707b02
24,3300025835,Table_8_-_3300025835.taxonomic_composition.txt,5ad0e2b964d0b33747707b17
39,3300025836,Table_8_-_3300025836.taxonomic_composition.txt,5ad0e61b64d0b33747707b2a
51,3300025837,Table_8_-_3300025837.taxonomic_composition.txt,5ad0e77664d0b33747707c4b
16,3300025838,Table_8_-_3300025838.taxonomic_composition.txt,5ad0e88f64d0b33747707efa
50,3300025839,Table_8_-_3300025839.taxonomic_composition.txt,5ad0ec2b64d0b337477087be
21,3300025841,Table_8_-_3300025841.taxonomic_composition.txt,5ad0ee9b64d0b3374770886b
34,3300025842,Table_8_-_3300025842.taxonomic_composition.txt,5ad0f28164d0b337477088c3
15,3300025843,Table_8_-_3300025843.taxonomic_composition.txt,5ad0f35264d0b337477088ec
13,3300025844,Table_8_-_3300025844.taxonomic_composition.txt,5ad0f4af64d0b337477088ff
11,3300025845,Table_8_-_3300025845.taxonomic_composition.txt,5ad0f9fa64d0b33747708914
2,3300025846,Table_8_-_3300025846.taxonomic_composition.txt,5ad0fa1964d0b33747708927
23,3300025847,Table_8_-_3300025847.taxonomic_composition.txt,5ad0fae764d0b3374770893a
17,3300025849,Table_8_-_3300025849.taxonomic_composition.txt,5ad100f564d0b3374770896d
31,3300025850,Table_8_-_3300025850.taxonomic_composition.txt,5ad101d664d0b33747708980
40,3300025851,Table_8_-_3300025851.taxonomic_composition.txt,5ad107ec64d0b337477089bc
22,3300025852,Table_8_-_3300025852.taxonomic_composition.txt,5ad1082a64d0b337477089cf
16,3300025854,Table_8_-_3300025854.taxonomic_composition.txt,5ad10e6f64d0b33747708b24
16,3300025855,Table_8_-_3300025855.taxonomic_composition.txt,5ad10f5764d0b33747708bc7
19,3300025856,Table_8_-_3300025856.taxonomic_composition.txt,5ad10f5e64d0b33747708be0
53,3300025857,Table_8_-_3300025857.taxonomic_composition.txt,5ad114cc64d0b33747708edf
62,3300025858,Table_8_-_3300025858.taxonomic_composition.txt,5ad1164664d0b33747708ef4
62,3300025859,Table_8_-_3300025859.taxonomic_composition.txt,5ad1167164d0b33747708f07
